genres,popularity,title,vote_average
"Comedy, Crime, Drama, Music, Mystery, Romance",8.506727,Radioland murders,5.8
Comedy,5.868677,The ref,6.7
"Drama, Romance",12.222576,The remains of the day,7.5
"Comedy, War",4.985157,Renaissance man,5.9
"Action, Drama, Thriller",6.279082,Rising sun,5.8
"Comedy, Romance",3.416181,The road to wellville,5.5
"Action, Adventure, Crime, Science Fiction, Thriller",8.685798,Robocop 3,4.2
Comedy,17.136672,Robin hood: men in tights,6.4
"Action, Crime, Drama, Thriller",9.796318,Romeo is bleeding,5.7
"Action, Drama, Thriller",5.157926,Romper stomper,6.6
"Drama, Romance",0.941994,Ruby in paradise,5.6
Drama,5.914833,Rudy,7.2
Drama,1.065843,The saint of fort washington,4.0
Drama,1.031556,Savage nights,6.2
"Drama, History, War",41.725123,Schindler's list,8.3
"Comedy, Drama",5.715608,The scout,5.3
Drama,12.048587,Searching for bobby fischer,7.3
Drama,0.882596,Second best,5.9
"Drama, Family, Fantasy",6.499523,The secret garden,7.1
"Comedy, Crime, Horror, Thriller",5.305311,Serial mom,6.4
"Adventure, Fantasy, Action, Thriller, Science Fiction",7.881107,The shadow,5.4
"Drama, Romance",2.96586,Shadowlands,6.8
"Comedy, Drama",8.829337,Short cuts,6.9
"Drama, Family",4.13516,A simple twist of fate,5.7
"Comedy, Drama",2.86213,Sirens,5.2
"Mystery, Drama, Comedy",8.730025,Six degrees of separation,6.5
"Comedy, Drama, Romance",10.234919,Sleepless in seattle,6.5
"Drama, Thriller",11.23297,Sliver,4.9
"Science Fiction, Drama, Thriller",96.272374,Blade runner,7.9
"Comedy, Drama, Romance",9.122718,Son in law,5.6
"Comedy, Crime, Romance",8.051914,So i married an axe murderer,6.1
"Crime, Action, Mystery, Thriller",13.390917,Striking distance,5.4
"History, Drama, Romance",1.825468,Harem,4.0
"Adventure, Comedy, Family, Fantasy",7.198455,Super mario bros.,4.0
"Action, Adventure, Thriller, Crime",3.644641,Surviving the game,6.1
"Action, Thriller",8.012225,Terminal velocity,5.0
"Drama, Music",0.873068,Thirty two short films about glenn gould,7.4
"Comedy, Drama, Family, Romance",10.82236,Threesome,6.3
"Fantasy, Animation, Family",17.730913,The nightmare before christmas,7.6
"Action, Adventure, Comedy",6.34785,The three musketeers,6.2
"Action, Adventure, Drama, History, Western",11.338194,Tombstone,7.4
"Drama, Action, Thriller",0.85586,Trial by jury,5.5
"Action, Thriller, Crime, Romance",17.189328,True romance,7.5
"Documentary, History",1.273617,The war room,7.3
"Fantasy, Science Fiction, Family, Animation",7.436001,The pagemaster,6.2
"Drama, Comedy",0.741522,"Paris, france",6.0
,0.38247,"The beans of egypt, maine",0.0
"Thriller, Drama, Romance",0.422224,Killer,3.0
"Comedy, Drama",5.14056,Welcome to the dollhouse,6.9
"Drama, Romance",2.759302,Germinal,6.3
"Comedy, Romance",9.85327,Chasers,4.7
"Drama, Horror, Thriller",5.513024,Cronos,6.4
"Comedy, Romance",0.449733,Naked in new york,4.0
"Comedy, Drama",3.647321,Kika,6.8
"Comedy, Drama",0.441585,Bhaji on the beach,5.1
"Comedy, Family",1.960563,Little big league,6.0
Drama,1.764582,The slingshot,6.2
"TV Movie, Drama, Romance, Comedy",0.00015,Wide eyed and legless,0.0
"Drama, Romance",0.002789,Foreign student,0.0
"Comedy, Foreign",3.456868,"Ciao, professore!",7.2
"Comedy, Drama",2.799575,Spanking the monkey,5.3
"Romance, Comedy, Family",6.707109,The little rascals,6.3
Comedy,8.2e-05,À la mode,0.0
"Drama, Family, Adventure",3.139316,Andre,5.0
"Thriller, Crime, Drama",0.046196,The escort,5.0
"Comedy, Drama, History, Mystery",1.943323,Princess caraboo,4.4
"History, Documentary",6.784687,The celluloid closet,7.0
"Drama, Comedy, Romance, Foreign",1.040873,Café au lait,6.8
"Comedy, Drama",2.904734,Dear diary,6.9
"Romance, Drama",1.213481,I don't want to talk about it,6.0
Comedy,4.233092,The brady bunch movie,5.9
"Comedy, Family",0.702543,Home alone,7.1
"Fantasy, Drama, Thriller, Mystery, Romance",11.945397,Ghost,6.9
"Animation, Family, Comedy, Adventure, Fantasy, Romance",16.357419,Aladdin,7.4
"Action, Thriller, Science Fiction",22.661695,Terminator 2: judgment day,7.7
"Adventure, Drama, Western",11.654349,Dances with wolves,7.6
"Thriller, Action, Drama",0.426887,Tough and deadly,6.3
"Fantasy, Action",19.10673,Batman,7.0
"Crime, Drama, Thriller",4.307222,The silence of the lambs,8.1
"Fantasy, Animation, Family",16.263878,Snow white and the seven dwarfs,6.9
"Romance, Family, Animation, Fantasy, Music",23.433511,Beauty and the beast,7.5
"Animation, Family",14.202284,Pinocchio,6.9
"Romance, Comedy",13.348451,Pretty woman,7.0
"Comedy, Drama, Fantasy",0.345748,Window to paris,6.0
"Adventure, Western",11.722424,The wild bunch,7.7
"Crime, Thriller",3.40523,Love and a .45,5.5
"Drama, Foreign, Romance",0.088451,The wooden man's bride,6.5
,0.076352,A great day in harlem,7.0
"Comedy, Romance",2.47308,Bye bye love,6.1
"Comedy, Romance",7.009946,One fine day,6.1
Horror,4.983552,Candyman: farewell to the flesh,5.0
"Romance, Drama",1.461029,Century,5.0
"Crime, Drama, Thriller",12.61469,Fargo,7.7
"Adventure, Comedy, Drama, Family",14.657754,Homeward bound ii: lost in san francisco,6.0
"Animation, Science Fiction",7.640073,Heavy metal,6.3
"Horror, Thriller, Science Fiction",5.263187,Hellraiser: bloodline,4.9
"Comedy, Romance",8.174116,The pallbearer,4.6
"Drama, Romance",2.420301,Jane eyre,7.1
"Drama, Mystery, Thriller",0.618066,Loaded,4.0
"Comedy, Foreign",1.306628,Bread and chocolate,7.1
"Animation, Comedy, Family, Adventure",9.834047,The aristocats,7.1
"Drama, Romance",2.286788,The flower of my secret,6.9
"Comedy, Romance",1.620174,Two much,5.1
"Comedy, Family",5.174212,Ed,3.6
"Adventure, Drama, Documentary",0.736081,Scream of stone,7.5
Drama,0.516924,My favorite season,6.4
,0.173207,A modern affair,5.0
"Thriller, Action, Drama",0.793932,Condition red,4.7
"Comedy, Drama",1.983301,Halfaouine: boy of the terraces,7.4
"Comedy, Thriller, Crime, Romance",2.256747,A thin line between love and hate,5.7
"Comedy, Thriller, Crime, Drama",4.619915,The last supper,6.5
"Crime, Drama, Mystery, Thriller",10.326213,Primal fear,7.4
,0.065827,Rude,6.0
"Drama, Romance",1.67218,Carried away,5.4
"Romance, Animation, Family, Adventure, Fantasy",5.028897,All dogs go to heaven 2,5.0
"Drama, History, War, Romance",6.144235,Land and freedom,7.0
Comedy,0.466476,Denise calls up,6.6
"Fantasy, Science Fiction, Family",2.583686,Theodore rex,3.6
"Comedy, Drama",6.207993,A family thing,5.6
"Drama, Thriller",0.319215,Frisk,3.0
"Comedy, Family",5.70904,Sgt. bilko,5.5
"Comedy, Drama, Romance",1.523446,Jack & sarah,5.1
Comedy,4.405169,Girl 6,5.7
"Drama, Horror, Mystery, Thriller",4.530079,Diabolique,5.4
"Adventure, Drama, Comedy, Family",4.728163,"Little indian, big city",6.0
"Romance, Drama",0.149157,Roula,5.0
Comedy,0.066123,Peanuts – die bank zahlt alles,4.0
Comedy,0.002229,Happy weekend,0.0
"Drama, Romance",1.784647,Nelly and monsieur arnaud,7.1
"Drama, Thriller, Mystery, War",11.595316,Courage under fire,6.2
"Adventure, Action, Thriller",15.793477,Mission: impossible,6.7
"Drama, Comedy",0.494977,Cold fever,7.7
"Drama, Romance",2.337263,Moll flanders,6.2
Comedy,0.821299,The superwife,5.3
"Horror, Mystery, Thriller",0.396626,"301, 302",6.2
Fantasy,23.63659,Dragonheart,6.4
Drama,0.439989,Und keiner weint mir nach,0.0
Drama,0.622885,My mother's courage,0.0
"Action, Comedy",3.09233,Eddie,5.4
"Drama, Comedy",1.558066,Yankee zulu,6.0
,0.002444,Billy's holiday,0.0
"Crime, Drama, Thriller",3.804493,Purple noon,7.3
"Romance, Comedy, Drama",0.987434,August,5.3
"Adventure, Animation, Family",13.217623,James and the giant peach,6.2
"Drama, Thriller, Romance",6.954926,Fear,6.1
Comedy,2.299851,Kids in the hall: brain candy,5.9
"Comedy, Crime, Drama",1.296862,Faithful,4.8
"War, Drama, Comedy",14.587894,Underground,7.5
"War, Drama, Romance",3.582047,All things fair,6.1
"Action, Thriller",3.085207,Bloodsport ii,5.2
Drama,3.900709,Pather panchali,7.9
Drama,2.381806,The world of apu,8.2
"Comedy, Science Fiction",2.985163,Mystery science theater 3000: the movie,7.0
,0.001662,Tarantella,0.0
"Animation, Comedy, Drama, Family, Fantasy",11.054251,Space jam,6.5
Science Fiction,14.304205,Barbarella,5.7
"Thriller, Action, Drama",0.062388,Hostile intentions,8.0
"Comedy, Horror, Science Fiction",0.466991,They bite,5.5
"Drama, Thriller",0.459376,Some folks call it a sling blade,7.5
"Drama, Romance",0.117662,The run of the country,8.0
"Drama, Science Fiction, Mystery",4.658149,Alphaville,6.8
Drama,2.272213,Coup de torchon,6.8
"Documentary, Foreign",0.18343,Tigrero: a film that was never made,7.5
,0.004117,The eye of vichy,0.0
"Horror, Drama, Thriller",0.400023,Windows,5.8
Drama,2.791667,It's my party,6.2
"Drama, Romance",0.487357,Country life,8.0
"Action, Adventure, Comedy, Family",4.357971,Operation dumbo drop,4.7
"Drama, Romance",0.122178,The promise,5.0
"Comedy, Romance, Drama",9.1861,Mrs. winterbourne,5.5
"Action, Adventure, Science Fiction, Thriller",1.899069,Solo,3.9
"Drama, Foreign",0.71066,Under the domim tree,6.5
"Action, Thriller",10.68537,The substitute,5.8
"Crime, Mystery, Thriller",1.217249,True crime,5.1
"Action, Comedy, Drama, Thriller",10.298582,Feeling minnesota,5.5
"Drama, Romance",1.099187,Delta of venus,3.3
,0.006854,To cross the rubicon,0.0
"Comedy, Drama, Family, Romance",2.25008,Angus,6.8
"Drama, History",0.755047,Priest daens,6.7
Drama,7.918418,Faces,7.1
"Romance, Drama, Mystery",1.579153,Boys,5.3
"Action, Adventure",7.941972,The quest,5.3
"Comedy, Romance",0.947007,Cosi,7.1
Drama,1.231692,Sunset park,5.1
"Drama, Mystery, Thriller",5.79463,Mulholland falls,6.2
"Comedy, Romance",5.121203,The truth about cats & dogs,5.7
"Animation, Comedy, Family",10.813579,Oliver & company,6.5
Comedy,1.940747,Celtic pride,4.9
"Adventure, Family",4.557006,Flipper,5.3
"Drama, Thriller, Mystery, Romance",1.926109,Captives,6.0
Drama,0.709209,Of love and shadows,4.4
"Drama, Fantasy, Western",6.505272,Dead man,7.2
"War, Adventure, Drama, Romance",1.690768,The horseman on the roof,6.7
"Action, Crime, Drama",6.035166,Switchblade sisters,6.6
"Comedy, Foreign",1.133409,Mouth to mouth,5.5
"Fantasy, Comedy, Science Fiction",7.326169,The visitors,7.1
"Comedy, Fantasy, Science Fiction",8.768806,Multiplicity,5.5
Documentary,0.037443,"The haunted world of edward d. wood, jr.",10.0
"Drama, Foreign",0.003949,Two friends,0.0
"Drama, Fantasy, Horror, Thriller",12.860385,The craft,6.3
"Comedy, Drama",3.321765,The great white hype,5.1
"Drama, Thriller",1.196686,Last dance,5.6
"Comedy, Drama, Romance",1.92386,Cold comfort farm,7.0
"Animation, Drama",0.543042,"Institute benjamenta, or this dream people call human life",7.7
"Drama, Mystery, Thriller",9.264679,Heaven's prisoners,5.0
"Action, Drama, Crime, Thriller",0.343579,Original gangstas,5.5
"Action, Adventure, Thriller",13.249824,The rock,6.9
Comedy,0.746662,Getting away with murder,5.5
"Fantasy, Drama, Horror, Comedy",6.247819,Cemetery man,7.0
"Action, Adventure, Drama",8.739144,Twister,6.1
"Action, Science Fiction",5.877599,Barb wire,3.9
Drama,0.125882,Le garçu,5.0
Comedy,0.652621,Honeymoon,0.0
"Action, Animation, Science Fiction",10.686166,Ghost in the shell,7.8
"Horror, Thriller",4.856229,Thinner,5.5
"Action, Comedy",8.202057,Spy hard,4.9
"Comedy, Drama",0.594716,Brothers in trouble,0.0
"Family, Animation, Comedy",6.796858,A close shave,7.5
"Drama, Action, Crime",4.386329,Force of evil,6.6
"Comedy, Family",1.751457,The stupids,4.2
"Action, Mystery, Science Fiction, Thriller",6.497591,The arrival,6.1
"Drama, War",0.068254,The man from down under,0.0
"Drama, Comedy, War",9.80398,Dr. strangelove or: how i learned to stop worrying and love the bomb,8.0
"Horror, Comedy, Drama, Fantasy",0.160571,Careful,7.8
"Comedy, Drama, Romance",0.851078,A month by the lake,7.2
Drama,5.508101,Gold diggers: the secret of bear mountain,5.8
"Family, Adventure",1.048075,Kim,7.0
Documentary,0.146287,Carmen miranda: bananas is my business,10.0
"Drama, Action",5.215992,Ashes of time,7.1
,0.401531,The jar,8.0
Documentary,0.001608,Maya lin: a strong clear vision,0.0
"Drama, History, War",7.667284,Stalingrad,7.4
"Adventure, Action",8.079541,The phantom,4.7
"Drama, Thriller, Crime",11.341502,Striptease,4.4
"Drama, Comedy",1.427756,The last of the high kings,5.7
"Drama, Romance",0.889498,Heavy,7.7
"Comedy, Drama, Science Fiction",6.287245,Jack,5.9
Drama,2.771201,I shot andy warhol,6.1
"Comedy, Drama, Family",0.365418,The grass harp,6.1
Drama,0.099602,Someone else's america,0.0
"Music, Romance",0.514363,Life is rosy,6.5
,0.011938,Quartier mozart,5.0
"Drama, Romance",0.043903,Touki bouki,7.3
Drama,0.049573,God's gift,5.0
"Drama, Mystery, Horror",1.794298,Spirits of the dead,5.5
,0.001687,Babyfever,0.0
"Western, Drama, War",0.837911,Pharaoh's  army,6.3
"Drama, Crime",19.348466,Trainspotting,7.8
"Comedy, Romance",2.700061,Til there was you,3.9
"Action, Adventure, Science Fiction",17.634197,Independence day,6.7
"Drama, Romance",6.418805,Stealing beauty,6.6
"Drama, Mystery, Thriller",12.202063,The fan,5.7
"Drama, Animation, Family",13.553999,The hunchback of notre dame,6.8
"Comedy, Drama, Thriller",7.586577,The cable guy,5.7
Comedy,11.633347,Kingpin,6.7
"Action, Drama, Mystery, Thriller",6.919314,Eraser,5.6
"Fantasy, Comedy, Romance, Science Fiction",9.651581,The nutty professor,5.4
"Drama, Foreign",0.202495,"I, the worst of all",6.8
"Drama, Romance, War",0.826372,An unforgettable summer,7.2
,0.043125,A hungarian fairy tale,0.0
,0.000308,My life and times with antonin artaud,8.0
,0.05956,Midnight dancers,7.0
"Comedy, Drama",0.970688,Somebody to love,5.1
Comedy,0.573423,The old lady who walked in the sea,0.0
"Action, Adventure, Thriller",11.995799,Daylight,5.8
"Horror, Comedy",12.09096,The frighteners,6.7
"Drama, Mystery, Romance",9.069963,Lone star,6.9
"Comedy, Drama, Family",4.086563,Harriet the spy,5.7
"Drama, Fantasy, Romance, Science Fiction",5.575992,Phenomenon,6.2
"Comedy, Drama, Romance",0.913281,Walking and talking,6.6
"Comedy, Romance",10.827266,She's the one,5.7
"Crime, Drama, Thriller",13.309013,A time to kill,7.0
Drama,7.031279,American buffalo,6.2
"Romance, Comedy",0.227128,Rendezvous in paris,6.5
Adventure,2.318141,Alaska,5.2
"Action, Comedy, Thriller",3.906949,Fled,5.2
"Fantasy, Comedy, Science Fiction, Family",8.962892,Kazaam,3.6
,0.091984,Magic hunter,6.0
"Family, Comedy",3.521921,Larger than life,5.4
,1.56604,A boy called hate,6.0
"Action, Mystery, Thriller",0.926867,Power 98,4.0
"War, Drama",0.145092,Two deaths,7.0
Comedy,9.898696,A very brady sequel,5.8
Comedy,0.036699,Stefano quantestorie,6.0
"Adventure, Drama",1.116063,Death in the garden,7.4
"War, Drama",0.270432,Hedd wyn,6.5
"Drama, Comedy, Romance",1.683348,La collectionneuse,6.5
"Drama, Foreign",0.000578,Kaspar hauser,6.3
"Comedy, Foreign",1.165202,Regular guys,5.2
Drama,0.106345,Diebinnen,4.0
Thriller,1.606957,The convent,6.5
"Animation, Family, Fantasy",7.523528,The adventures of pinocchio,5.0
"Fantasy, Comedy, Music",9.490858,Joe's apartment,5.0
Comedy,10.177303,The first wives club,6.5
"Romance, Drama, Comedy",0.940228,Stonewall,7.2
"Action, Thriller",8.772188,Ransom,6.4
Comedy,4.220058,High school high,5.4
Comedy,0.879852,Phat beach,5.4
"Action, Drama, Thriller",3.186891,Foxfire,6.3
"Action, Drama, Science Fiction, Thriller",15.874491,Chain reaction,5.3
"Comedy, Family, Fantasy",10.034915,Matilda,6.9
"Drama, Comedy, Romance",6.593011,Emma,6.7
"Action, Fantasy, Thriller",6.554679,The crow: city of angels,5.2
"Comedy, Family",12.297782,House arrest,5.0
"Drama, Horror, Thriller",9.935891,Eyes without a face,7.5
"Horror, Comedy",3.450402,Bordello of blood,5.0
Drama,0.042365,Lotto land,7.0
,0.001652,The story of xinghua,0.0
,0.076062,The day the sun turned cold,7.0
"Drama, Romance",1.663948,Flirt,7.5
Drama,0.404501,The big squeeze,5.0
"Comedy, Drama",1.19589,The spitfire grill,6.8
"Action, Adventure, Science Fiction, Thriller",12.229381,Escape from l.a.,5.6
"Crime, Drama",1.781952,Cyclo,6.8
"Drama, History",4.797674,Basquiat,6.6
"Comedy, Drama, Romance",6.24966,Tin cup,5.9
"Drama, Music",0.124273,Dingo,6.0
Drama,0.969254,The ballad of narayama,6.4
Drama,0.629807,Every other weekend,6.0
,0.03537,Mille bolle blu,6.0
,0.036478,Crows and sparrows,5.0
"Drama, Crime",41.109264,The godfather,8.5
"Comedy, Drama",8.593319,Maybe... maybe not,6.1
"Action, Crime, Thriller",6.751864,Police story 3: supercop,6.7
"Drama, Comedy",1.143656,Manny & lo,6.3
Drama,0.096079,Wife,0.0
,0.90913,Small faces,6.4
"Crime, Drama, Romance, Thriller",12.449574,Bound,6.9
"Comedy, Family",3.714049,Carpool,4.9
Drama,0.913987,Death in brunswick,6.1
"Thriller, Drama, Music, Crime",5.130136,Kansas city,6.1
"Comedy, Family",2.289647,Gone fishin',4.7
"Romance, Comedy",0.14315,Lover's knot,4.0
Drama,1.404588,Vive l'amour,7.3
Drama,0.364246,Shadow of angels,4.0
Drama,0.705136,Killer: a journal of murder,6.3
"Action, Crime, Drama",0.001771,Nothing to lose,0.0
"Action, Adventure, Crime",1.262539,Project s,5.8
"Comedy, Drama",0.635669,Girls town,5.2
Drama,0.109406,Bye-bye,7.7
"Horror, Mystery, Thriller",7.699967,The relic,5.8
"Fantasy, Horror, Science Fiction",12.725343,The island of dr. moreau,4.6
"Comedy, Family",6.510437,First kid,5.3
"Drama, Thriller",9.028947,The trigger effect,6.6
,0.234665,Sweet nothing,5.0
"Fantasy, Comedy, Family",2.523605,Bogus,5.4
"Action, Adventure, Comedy, Thriller",7.859132,Bulletproof,5.4
"Drama, Romance, War",0.978989,Talk of angels,6.8
"Animation, Adventure, Family",6.372442,The land before time iii: the time of the great giving,6.1
,0.062128,1-900,5.0
Thriller,0.437895,Baton rouge,0.0
"Horror, Thriller",8.768288,Halloween: the curse of michael myers,5.0
"Drama, Comedy, Romance",4.69668,Twelfth night,7.0
"Drama, History",6.038784,Mother night,7.1
"Drama, Romance",0.472479,Liebelei,6.3
"Drama, Romance",0.14713,Venice,7.5
"Drama, Romance",2.115268,Wild reeds,7.4
"Drama, History, Romance, Thriller",14.373861,For whom the bell tolls,6.1
"Comedy, Romance",8.888069,The philadelphia story,7.7
"Comedy, Music, Romance",11.064858,Singin' in the rain,7.9
"Drama, Comedy, Music, Romance",5.565203,An american in paris,6.9
"Music, Comedy, Romance",5.461487,Funny face,7.0
"Comedy, Drama, Romance",10.879289,Breakfast at tiffany's,7.6
"Mystery, Romance, Thriller",18.20822,Vertigo,8.0
"Drama, Mystery, Thriller",17.911314,Rear window,8.2
"Comedy, Romance",6.465257,It happened one night,7.7
"Drama, Mystery, Thriller, Crime",14.545058,Gaslight,7.2
"Comedy, Music, Romance",2.863935,The gay divorcee,7.2
"Mystery, Thriller",12.410427,North by northwest,7.8
"Comedy, Drama, Romance",11.994281,The apartment,8.1
"Comedy, Romance",11.845107,Some like it hot,8.0
"Comedy, Mystery, Romance, Thriller",7.098731,Charade,7.7
"Drama, Romance",13.916101,Casablanca,7.9
"Mystery, Crime, Thriller",5.782544,The maltese falcon,7.8
"Drama, Family, Music, Romance",12.494394,My fair lady,7.4
"Comedy, Drama, Romance",7.359741,Sabrina,7.4
"Comedy, Romance",11.954806,Roman holiday,7.8
"Drama, Comedy, Family",5.640722,The little princess,7.0
"Comedy, Music, Romance",7.331511,Meet me in st. louis,6.8
"Adventure, Family, Fantasy",22.064932,The wizard of oz,7.4
"Drama, Romance, War",14.240357,Gone with the wind,7.7
"Comedy, Drama",2.923672,My favorite year,7.1
Drama,11.709777,Sunset boulevard,8.2
"Mystery, Drama",15.811921,Citizen kane,8.0
"Science Fiction, Mystery, Adventure",22.494622,2001: a space odyssey,7.9
"Adventure, Romance",0.949155,Golden earrings,4.8
Drama,12.06308,All about eve,8.0
"Comedy, Drama",5.076649,The women,6.4
