genres,popularity,title,vote_average
"Adventure, Science Fiction",0.017727552,Jurassic park,7.6
"Thriller, Crime",0.0168674,Kalifornia,6.5
"Action, Crime, Drama, Thriller",0.009897138,Killing zoe,6.1
Drama,0.008750694,King of the hill,6.4
"Action, Adventure, Drama, Family",0.0072906839999999995,Lassie,6.1
"Adventure, Fantasy, Action, Comedy, Family",0.018868012,Last action hero,6.1
"Comedy, Family",0.012892457999999999,Life with mikey,5.1
"Action, Comedy, Western",0.005827168000000001,Lightning jack,5.7
"Drama, Romance",0.013033952,M. butterfly,6.6
Comedy,0.0108617,Made in america,5.3
"Drama, Crime",0.019723344,Malice,5.9
Drama,0.011995424,The man without a face,6.2
"Comedy, Mystery",0.017878808,Manhattan murder mystery,7.1
"Drama, Action, Crime",0.010521848,Menace ii society,7.2
"Action, Adventure, Drama, Thriller",0.026212582,Executive decision,5.8
"Drama, Romance",0.017864988000000002,In the realm of the senses,6.5
"Thriller, Comedy, Drama, Romance",0.0010692120000000002,What happened was...,7.0
"Drama, Comedy, Romance",0.017254480000000003,Much ado about nothing,7.2
"Drama, Romance",0.013159506,Mr. jones,5.9
"Comedy, Romance",0.026022182,Mr. wonderful,5.5
"Comedy, Drama, Family",0.02233106,Mrs. doubtfire,7.0
"Comedy, Drama",0.017330396,Naked,7.5
Adventure,0.0199394,The next karate kid,4.8
"Comedy, Drama",0.0011924140000000001,The new age,4.8
"Action, Drama, Science Fiction, Thriller",0.019430374,No escape,6.1
"Comedy, Drama, Family, Fantasy, Science Fiction",0.031069413999999997,North,4.8
"Romance, Drama, Fantasy",0.007601569999999999,Orlando,6.7
"Crime, Drama, Thriller",0.016081178,A perfect world,7.2
Drama,0.026746012,Philadelphia,7.6
"Drama, Romance",0.014873516,The piano,7.1
"Drama, Romance",0.013945197999999999,Poetic justice,6.9
Drama,0.0063999519999999996,The program,6.0
"Horror, Science Fiction, Thriller",0.014544592,The puppet masters,5.6
"Comedy, Crime, Drama, Music, Mystery, Romance",0.017013454,Radioland murders,5.8
Comedy,0.011737354,The ref,6.7
"Drama, Romance",0.024445152,The remains of the day,7.5
"Comedy, War",0.009970314000000001,Renaissance man,5.9
"Action, Drama, Thriller",0.012558164,Rising sun,5.8
"Comedy, Romance",0.006832362,The road to wellville,5.5
"Action, Adventure, Crime, Science Fiction, Thriller",0.017371596,Robocop 3,4.2
Comedy,0.034273344000000004,Robin hood: men in tights,6.4
"Action, Crime, Drama, Thriller",0.019592636,Romeo is bleeding,5.7
"Action, Drama, Thriller",0.010315852,Romper stomper,6.6
"Drama, Romance",0.001883988,Ruby in paradise,5.6
Drama,0.011829665999999999,Rudy,7.2
Drama,0.0021316860000000003,The saint of fort washington,4.0
Drama,0.0020631119999999998,Savage nights,6.2
"Drama, History, War",0.083450246,Schindler's list,8.3
"Comedy, Drama",0.011431216,The scout,5.3
Drama,0.024097174,Searching for bobby fischer,7.3
Drama,0.001765192,Second best,5.9
"Drama, Family, Fantasy",0.012999046,The secret garden,7.1
"Comedy, Crime, Horror, Thriller",0.010610622,Serial mom,6.4
"Adventure, Fantasy, Action, Thriller, Science Fiction",0.015762214,The shadow,5.4
"Drama, Romance",0.005931720000000001,Shadowlands,6.8
"Comedy, Drama",0.017658674000000003,Short cuts,6.9
"Drama, Family",0.00827032,A simple twist of fate,5.7
"Comedy, Drama",0.00572426,Sirens,5.2
"Mystery, Drama, Comedy",0.017460049999999998,Six degrees of separation,6.5
"Comedy, Drama, Romance",0.020469838,Sleepless in seattle,6.5
"Drama, Thriller",0.02246594,Sliver,4.9
"Science Fiction, Drama, Thriller",0.192544748,Blade runner,7.9
"Comedy, Drama, Romance",0.018245436,Son in law,5.6
"Comedy, Crime, Romance",0.016103828,So i married an axe murderer,6.1
"Crime, Action, Mystery, Thriller",0.026781834,Striking distance,5.4
"History, Drama, Romance",0.003650936,Harem,4.0
"Adventure, Comedy, Family, Fantasy",0.01439691,Super mario bros.,4.0
"Action, Adventure, Thriller, Crime",0.007289282,Surviving the game,6.1
"Action, Thriller",0.016024450000000003,Terminal velocity,5.0
"Drama, Music",0.001746136,Thirty two short films about glenn gould,7.4
"Comedy, Drama, Family, Romance",0.02164472,Threesome,6.3
"Fantasy, Animation, Family",0.035461826,The nightmare before christmas,7.6
"Action, Adventure, Comedy",0.0126957,The three musketeers,6.2
"Action, Adventure, Drama, History, Western",0.022676388,Tombstone,7.4
"Drama, Action, Thriller",0.00171172,Trial by jury,5.5
"Action, Thriller, Crime, Romance",0.034378656,True romance,7.5
"Documentary, History",0.0025472339999999998,The war room,7.3
"Fantasy, Science Fiction, Family, Animation",0.014872002,The pagemaster,6.2
"Drama, Comedy",0.001483044,"Paris, france",6.0
,0.00076494,"The beans of egypt, maine",0.0
"Thriller, Drama, Romance",0.000844448,Killer,3.0
"Comedy, Drama",0.01028112,Welcome to the dollhouse,6.9
"Drama, Romance",0.005518604,Germinal,6.3
"Comedy, Romance",0.01970654,Chasers,4.7
"Drama, Horror, Thriller",0.011026048,Cronos,6.4
"Comedy, Romance",0.000899466,Naked in new york,4.0
"Comedy, Drama",0.007294642,Kika,6.8
"Comedy, Drama",0.00088317,Bhaji on the beach,5.1
"Comedy, Family",0.0039211260000000005,Little big league,6.0
Drama,0.003529164,The slingshot,6.2
"TV Movie, Drama, Romance, Comedy",3e-07,Wide eyed and legless,0.0
"Drama, Romance",5.578e-06,Foreign student,0.0
"Comedy, Foreign",0.006913736,"Ciao, professore!",7.2
"Comedy, Drama",0.00559915,Spanking the monkey,5.3
"Romance, Comedy, Family",0.013414218,The little rascals,6.3
Comedy,1.64e-07,À la mode,0.0
"Drama, Family, Adventure",0.006278632,Andre,5.0
"Thriller, Crime, Drama",9.2392e-05,The escort,5.0
"Comedy, Drama, History, Mystery",0.0038866459999999997,Princess caraboo,4.4
"History, Documentary",0.013569374,The celluloid closet,7.0
"Drama, Comedy, Romance, Foreign",0.0020817459999999998,Café au lait,6.8
"Comedy, Drama",0.005809468,Dear diary,6.9
"Romance, Drama",0.002426962,I don't want to talk about it,6.0
Comedy,0.008466184,The brady bunch movie,5.9
"Comedy, Family",0.001405086,Home alone,7.1
"Fantasy, Drama, Thriller, Mystery, Romance",0.023890794,Ghost,6.9
"Animation, Family, Comedy, Adventure, Fantasy, Romance",0.032714838,Aladdin,7.4
"Action, Thriller, Science Fiction",0.045323390000000005,Terminator 2: judgment day,7.7
"Adventure, Drama, Western",0.023308698,Dances with wolves,7.6
"Thriller, Action, Drama",0.0008537740000000001,Tough and deadly,6.3
"Fantasy, Action",0.03821346,Batman,7.0
"Crime, Drama, Thriller",0.008614444,The silence of the lambs,8.1
"Fantasy, Animation, Family",0.032527756,Snow white and the seven dwarfs,6.9
"Romance, Family, Animation, Fantasy, Music",0.046867022,Beauty and the beast,7.5
"Animation, Family",0.028404568,Pinocchio,6.9
"Romance, Comedy",0.026696902,Pretty woman,7.0
"Comedy, Drama, Fantasy",0.000691496,Window to paris,6.0
"Adventure, Western",0.023444848,The wild bunch,7.7
"Crime, Thriller",0.00681046,Love and a .45,5.5
"Drama, Foreign, Romance",0.000176902,The wooden man's bride,6.5
,0.000152704,A great day in harlem,7.0
"Comedy, Romance",0.00494616,Bye bye love,6.1
"Comedy, Romance",0.014019892,One fine day,6.1
Horror,0.009967104000000001,Candyman: farewell to the flesh,5.0
"Romance, Drama",0.002922058,Century,5.0
"Crime, Drama, Thriller",0.02522938,Fargo,7.7
"Adventure, Comedy, Drama, Family",0.029315508,Homeward bound ii: lost in san francisco,6.0
"Animation, Science Fiction",0.015280146,Heavy metal,6.3
"Horror, Thriller, Science Fiction",0.010526374,Hellraiser: bloodline,4.9
"Comedy, Romance",0.016348232,The pallbearer,4.6
"Drama, Romance",0.004840601999999999,Jane eyre,7.1
"Drama, Mystery, Thriller",0.001236132,Loaded,4.0
"Comedy, Foreign",0.002613256,Bread and chocolate,7.1
"Animation, Comedy, Family, Adventure",0.019668094,The aristocats,7.1
"Drama, Romance",0.004573576,The flower of my secret,6.9
"Comedy, Romance",0.003240348,Two much,5.1
"Comedy, Family",0.010348424,Ed,3.6
"Adventure, Drama, Documentary",0.001472162,Scream of stone,7.5
Drama,0.0010338480000000002,My favorite season,6.4
,0.000346414,A modern affair,5.0
"Thriller, Action, Drama",0.001587864,Condition red,4.7
"Comedy, Drama",0.003966602,Halfaouine: boy of the terraces,7.4
"Comedy, Thriller, Crime, Romance",0.004513494,A thin line between love and hate,5.7
"Comedy, Thriller, Crime, Drama",0.00923983,The last supper,6.5
"Crime, Drama, Mystery, Thriller",0.020652425999999998,Primal fear,7.4
,0.00013165399999999998,Rude,6.0
"Drama, Romance",0.00334436,Carried away,5.4
"Romance, Animation, Family, Adventure, Fantasy",0.010057794,All dogs go to heaven 2,5.0
"Drama, History, War, Romance",0.012288470000000001,Land and freedom,7.0
Comedy,0.000932952,Denise calls up,6.6
"Fantasy, Science Fiction, Family",0.005167372,Theodore rex,3.6
"Comedy, Drama",0.012415986,A family thing,5.6
"Drama, Thriller",0.00063843,Frisk,3.0
"Comedy, Family",0.01141808,Sgt. bilko,5.5
"Comedy, Drama, Romance",0.0030468920000000003,Jack & sarah,5.1
Comedy,0.008810338,Girl 6,5.7
"Drama, Horror, Mystery, Thriller",0.009060157999999999,Diabolique,5.4
"Adventure, Drama, Comedy, Family",0.009456326000000001,"Little indian, big city",6.0
"Romance, Drama",0.00029831400000000004,Roula,5.0
Comedy,0.000132246,Peanuts – die bank zahlt alles,4.0
Comedy,4.458e-06,Happy weekend,0.0
"Drama, Romance",0.003569294,Nelly and monsieur arnaud,7.1
"Drama, Thriller, Mystery, War",0.023190632,Courage under fire,6.2
"Adventure, Action, Thriller",0.031586954,Mission: impossible,6.7
"Drama, Comedy",0.000989954,Cold fever,7.7
"Drama, Romance",0.004674526,Moll flanders,6.2
Comedy,0.001642598,The superwife,5.3
"Horror, Mystery, Thriller",0.0007932519999999999,"301, 302",6.2
Fantasy,0.047273180000000005,Dragonheart,6.4
Drama,0.000879978,Und keiner weint mir nach,0.0
Drama,0.00124577,My mother's courage,0.0
"Action, Comedy",0.00618466,Eddie,5.4
"Drama, Comedy",0.0031161319999999998,Yankee zulu,6.0
,4.888e-06,Billy's holiday,0.0
"Crime, Drama, Thriller",0.007608986,Purple noon,7.3
"Romance, Comedy, Drama",0.0019748680000000003,August,5.3
"Adventure, Animation, Family",0.026435246,James and the giant peach,6.2
"Drama, Thriller, Romance",0.013909852,Fear,6.1
Comedy,0.004599702,Kids in the hall: brain candy,5.9
"Comedy, Crime, Drama",0.002593724,Faithful,4.8
"War, Drama, Comedy",0.029175788,Underground,7.5
"War, Drama, Romance",0.007164094,All things fair,6.1
"Action, Thriller",0.006170414,Bloodsport ii,5.2
Drama,0.007801418,Pather panchali,7.9
Drama,0.004763612,The world of apu,8.2
"Comedy, Science Fiction",0.005970326,Mystery science theater 3000: the movie,7.0
,3.3240000000000003e-06,Tarantella,0.0
"Animation, Comedy, Drama, Family, Fantasy",0.022108502000000002,Space jam,6.5
Science Fiction,0.02860841,Barbarella,5.7
"Thriller, Action, Drama",0.000124776,Hostile intentions,8.0
"Comedy, Horror, Science Fiction",0.000933982,They bite,5.5
"Drama, Thriller",0.000918752,Some folks call it a sling blade,7.5
"Drama, Romance",0.000235324,The run of the country,8.0
"Drama, Science Fiction, Mystery",0.009316297999999999,Alphaville,6.8
Drama,0.004544426,Coup de torchon,6.8
"Documentary, Foreign",0.00036686,Tigrero: a film that was never made,7.5
,8.234e-06,The eye of vichy,0.0
"Horror, Drama, Thriller",0.000800046,Windows,5.8
Drama,0.005583334,It's my party,6.2
"Drama, Romance",0.000974714,Country life,8.0
"Action, Adventure, Comedy, Family",0.008715942,Operation dumbo drop,4.7
"Drama, Romance",0.000244356,The promise,5.0
"Comedy, Romance, Drama",0.018372199999999998,Mrs. winterbourne,5.5
"Action, Adventure, Science Fiction, Thriller",0.003798138,Solo,3.9
"Drama, Foreign",0.00142132,Under the domim tree,6.5
"Action, Thriller",0.021370740000000003,The substitute,5.8
"Crime, Mystery, Thriller",0.0024344980000000002,True crime,5.1
"Action, Comedy, Drama, Thriller",0.020597163999999998,Feeling minnesota,5.5
"Drama, Romance",0.002198374,Delta of venus,3.3
,1.3708e-05,To cross the rubicon,0.0
"Comedy, Drama, Family, Romance",0.0045001600000000004,Angus,6.8
"Drama, History",0.001510094,Priest daens,6.7
Drama,0.015836836,Faces,7.1
"Romance, Drama, Mystery",0.003158306,Boys,5.3
"Action, Adventure",0.015883944,The quest,5.3
"Comedy, Romance",0.001894014,Cosi,7.1
Drama,0.002463384,Sunset park,5.1
"Drama, Mystery, Thriller",0.011589259999999999,Mulholland falls,6.2
"Comedy, Romance",0.010242406,The truth about cats & dogs,5.7
"Animation, Comedy, Family",0.021627158,Oliver & company,6.5
Comedy,0.003881494,Celtic pride,4.9
"Adventure, Family",0.009114012000000001,Flipper,5.3
"Drama, Thriller, Mystery, Romance",0.003852218,Captives,6.0
Drama,0.0014184179999999998,Of love and shadows,4.4
"Drama, Fantasy, Western",0.013010543999999999,Dead man,7.2
"War, Adventure, Drama, Romance",0.003381536,The horseman on the roof,6.7
"Action, Crime, Drama",0.012070332000000001,Switchblade sisters,6.6
"Comedy, Foreign",0.0022668180000000003,Mouth to mouth,5.5
"Fantasy, Comedy, Science Fiction",0.014652338,The visitors,7.1
"Comedy, Fantasy, Science Fiction",0.017537612,Multiplicity,5.5
Documentary,7.4886e-05,"The haunted world of edward d. wood, jr.",10.0
"Drama, Foreign",7.898000000000001e-06,Two friends,0.0
"Drama, Fantasy, Horror, Thriller",0.02572077,The craft,6.3
"Comedy, Drama",0.00664353,The great white hype,5.1
"Drama, Thriller",0.002393372,Last dance,5.6
"Comedy, Drama, Romance",0.00384772,Cold comfort farm,7.0
"Animation, Drama",0.001086084,"Institute benjamenta, or this dream people call human life",7.7
"Drama, Mystery, Thriller",0.018529358,Heaven's prisoners,5.0
"Action, Drama, Crime, Thriller",0.000687158,Original gangstas,5.5
"Action, Adventure, Thriller",0.026499648,The rock,6.9
Comedy,0.001493324,Getting away with murder,5.5
"Fantasy, Drama, Horror, Comedy",0.012495638,Cemetery man,7.0
"Action, Adventure, Drama",0.017478287999999998,Twister,6.1
"Action, Science Fiction",0.011755198,Barb wire,3.9
Drama,0.00025176399999999997,Le garçu,5.0
Comedy,0.001305242,Honeymoon,0.0
"Action, Animation, Science Fiction",0.021372332,Ghost in the shell,7.8
"Horror, Thriller",0.009712458,Thinner,5.5
"Action, Comedy",0.016404114,Spy hard,4.9
"Comedy, Drama",0.001189432,Brothers in trouble,0.0
"Family, Animation, Comedy",0.013593716,A close shave,7.5
"Drama, Action, Crime",0.008772658,Force of evil,6.6
"Comedy, Family",0.003502914,The stupids,4.2
"Action, Mystery, Science Fiction, Thriller",0.012995182,The arrival,6.1
"Drama, War",0.000136508,The man from down under,0.0
"Drama, Comedy, War",0.019607959999999997,Dr. strangelove or: how i learned to stop worrying and love the bomb,8.0
"Horror, Comedy, Drama, Fantasy",0.000321142,Careful,7.8
"Comedy, Drama, Romance",0.001702156,A month by the lake,7.2
Drama,0.011016202,Gold diggers: the secret of bear mountain,5.8
"Family, Adventure",0.00209615,Kim,7.0
Documentary,0.000292574,Carmen miranda: bananas is my business,10.0
"Drama, Action",0.010431984,Ashes of time,7.1
,0.000803062,The jar,8.0
Documentary,3.216e-06,Maya lin: a strong clear vision,0.0
"Drama, History, War",0.015334568000000002,Stalingrad,7.4
"Adventure, Action",0.016159082,The phantom,4.7
"Drama, Thriller, Crime",0.022683004,Striptease,4.4
"Drama, Comedy",0.002855512,The last of the high kings,5.7
"Drama, Romance",0.001778996,Heavy,7.7
"Comedy, Drama, Science Fiction",0.01257449,Jack,5.9
Drama,0.005542402,I shot andy warhol,6.1
"Comedy, Drama, Family",0.000730836,The grass harp,6.1
Drama,0.000199204,Someone else's america,0.0
"Music, Romance",0.001028726,Life is rosy,6.5
,2.3876e-05,Quartier mozart,5.0
"Drama, Romance",8.780599999999999e-05,Touki bouki,7.3
Drama,9.9146e-05,God's gift,5.0
"Drama, Mystery, Horror",0.003588596,Spirits of the dead,5.5
,3.374e-06,Babyfever,0.0
"Western, Drama, War",0.001675822,Pharaoh's  army,6.3
"Drama, Crime",0.038696931999999996,Trainspotting,7.8
"Comedy, Romance",0.005400121999999999,Til there was you,3.9
"Action, Adventure, Science Fiction",0.035268394,Independence day,6.7
"Drama, Romance",0.01283761,Stealing beauty,6.6
"Drama, Mystery, Thriller",0.024404126,The fan,5.7
"Drama, Animation, Family",0.027107997999999998,The hunchback of notre dame,6.8
"Comedy, Drama, Thriller",0.015173154,The cable guy,5.7
Comedy,0.023266694,Kingpin,6.7
"Action, Drama, Mystery, Thriller",0.013838628,Eraser,5.6
"Fantasy, Comedy, Romance, Science Fiction",0.019303162,The nutty professor,5.4
"Drama, Foreign",0.00040499000000000004,"I, the worst of all",6.8
"Drama, Romance, War",0.001652744,An unforgettable summer,7.2
,8.625e-05,A hungarian fairy tale,0.0
,6.16e-07,My life and times with antonin artaud,8.0
,0.00011912,Midnight dancers,7.0
"Comedy, Drama",0.001941376,Somebody to love,5.1
Comedy,0.001146846,The old lady who walked in the sea,0.0
"Action, Adventure, Thriller",0.023991598,Daylight,5.8
"Horror, Comedy",0.024181920000000003,The frighteners,6.7
"Drama, Mystery, Romance",0.018139926,Lone star,6.9
"Comedy, Drama, Family",0.008173126,Harriet the spy,5.7
"Drama, Fantasy, Romance, Science Fiction",0.011151984,Phenomenon,6.2
"Comedy, Drama, Romance",0.001826562,Walking and talking,6.6
"Comedy, Romance",0.021654532,She's the one,5.7
"Crime, Drama, Thriller",0.026618026,A time to kill,7.0
Drama,0.014062558,American buffalo,6.2
"Romance, Comedy",0.000454256,Rendezvous in paris,6.5
Adventure,0.004636281999999999,Alaska,5.2
"Action, Comedy, Thriller",0.007813898,Fled,5.2
"Fantasy, Comedy, Science Fiction, Family",0.017925784,Kazaam,3.6
,0.00018396799999999998,Magic hunter,6.0
"Family, Comedy",0.007043842,Larger than life,5.4
,0.00313208,A boy called hate,6.0
"Action, Mystery, Thriller",0.001853734,Power 98,4.0
"War, Drama",0.00029018399999999997,Two deaths,7.0
Comedy,0.019797391999999997,A very brady sequel,5.8
Comedy,7.3398e-05,Stefano quantestorie,6.0
"Adventure, Drama",0.002232126,Death in the garden,7.4
"War, Drama",0.0005408640000000001,Hedd wyn,6.5
"Drama, Comedy, Romance",0.003366696,La collectionneuse,6.5
"Drama, Foreign",1.1559999999999998e-06,Kaspar hauser,6.3
"Comedy, Foreign",0.0023304040000000003,Regular guys,5.2
Drama,0.00021269,Diebinnen,4.0
Thriller,0.003213914,The convent,6.5
"Animation, Family, Fantasy",0.015047056,The adventures of pinocchio,5.0
"Fantasy, Comedy, Music",0.018981716,Joe's apartment,5.0
Comedy,0.020354606,The first wives club,6.5
"Romance, Drama, Comedy",0.001880456,Stonewall,7.2
"Action, Thriller",0.017544376,Ransom,6.4
Comedy,0.008440116,High school high,5.4
Comedy,0.001759704,Phat beach,5.4
"Action, Drama, Thriller",0.006373782000000001,Foxfire,6.3
"Action, Drama, Science Fiction, Thriller",0.031748982,Chain reaction,5.3
"Comedy, Family, Fantasy",0.02006983,Matilda,6.9
"Drama, Comedy, Romance",0.013186021999999999,Emma,6.7
